scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active
shoulder,20,0,15,0.0,2.159334497558234e-15,2.159334497558234e-15,0.17558754232988952,0.17558754232988952,0.17564044194719533,0.9996988186961991,8.881784197001252e-16,True,0.004389688558247187,0.20573970550796383,0.5000558551654317,7.23615,153.91,7.395958600907522,7.3972439355440445,7.395958600907594,,
shoulder,21,0,15,0.0,6.611974442827126e-17,6.611974442827126e-17,0.17558754232988946,0.17558754232988946,0.17564044194719533,0.9996988186961988,9.43689570931383e-16,True,0.004389688558247239,0.20573396009645153,0.5000418907891342,7.03665,150.45,7.187496304589105,7.188894970848882,7.1874963045890174,,
shoulder,22,0,15,-0.0,0.0,0.0,0.17558754232988935,0.17558754232988935,0.17564044194719533,0.9996988186961983,1.0547118733938987e-15,True,0.004389688558247238,0.20572821484538575,0.5000279268028062,6.8134,147.35,6.954542591975322,6.956067042305405,6.954542591975319,,
shoulder,23,0,15,5.6695220597362315e-18,0.0,-5.6695220597362315e-18,0.17558754232988927,0.17558754232988927,0.17564044194719533,0.9996988186961977,1.1379786002407855e-15,True,0.004389688558247236,0.2057224697547599,0.5000139632064318,6.6652000000000005,144.91,6.800089832033767,6.801697181803272,6.800089832033761,,
summer_peak,0,0,15,0.012271452704223751,0.0,-0.012271452704223751,0.0013591883354577734,0.012346495227522866,0.17564044194719533,0.07029414803701488,0.16324104710236753,False,1.876063082477876e-06,0.20571672482455405,0.49999999999996236,7.686450000000001,132.98,7.867505373339356,7.8806799750368555,7.880711101036543,,
summer_peak,1,0,15,0.012905135172006907,0.0,-0.012905135172006907,0.0010235363251022824,0.012945661065259418,0.17564044194719533,0.07370546852274154,0.162641881264631,False,1.0131473313127878e-06,0.20942258207983563,0.5090071851436152,6.9198,127.95,7.0655245831633025,7.079282706771204,7.079303773911648,,
summer_peak,2,0,15,0.013291244758959972,0.0,-0.013291244758959972,0.0009091491823339595,0.013322302333993152,0.17564044194719533,0.07584985659509089,0.16226523999589726,False,7.764393758295022e-07,0.21376681957069968,0.5195659705184279,6.622450000000001,117.96,6.755564047530454,6.769695058945236,6.769712954961015,,
summer_peak,3,0,15,0.013732089655041177,0.0,-0.013732089655041177,0.0008390789822960656,0.01375770111001907,0.17564044194719533,0.07832877757250915,0.16182984121987135,False,6.402863744473057e-07,0.218506876975695,0.5310868067777003,6.43625,113.83,6.561774691450622,6.576349579805733,6.5763656346274075,,
summer_peak,4,0,15,0.014267680147445921,0.0,-0.014267680147445921,0.0007971872089833445,0.01428993366800522,0.17564044194719533,0.08135901680491875,0.1612976086618852,False,5.563380139824666e-07,0.22370317053318797,0.5437165372041501,6.3232,109.52,6.444231705644267,6.45935970386225,6.45937470103355,,
summer_peak,5,0,15,0.014901374711474957,0.0,-0.014901374711474957,0.0007932179790823356,0.014922471747472832,0.17564044194719533,0.08496034046623006,0.16066507058241758,False,5.274258999468569e-07,0.22945672579615017,0.5577007071054275,6.3118,108.99,6.432383433475228,6.448182460188343,6.448197379846486,,
