method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate,free_zone_width_mvar,max_uncounted_loss_mva,n_free_zone_hours,n_vertex_stuck_hours,n_nonzero_q_hours,frac_in_free_zone,max_pad_mw,max_pad_scenario,max_pad_t,max_pad_unit,max_pad_annual_won_implied,qp_v2_correction,p_ch,p_dis,p_net,s_app,q_penalty,pcs_true,pcs_charged,poly_n,s_cap,norm_true,s_app_deficit,at_s_cap
qp,,P1_old_full_opt,shoulder,18,5.6418454531703756e-14,,,,False,0.004319256220032562,0.00012957768660097697,,,32,,,,,,,True,0.0,3.934935208853076e-14,3.934935208853076e-14,7.45410775576327e-14,3.870878920831361e-14,8.830775706128687e-16,1.1612636762494093e-15,128,0.17594699209053194,6.878527110895969e-14,-5.755806448673011e-15,False
qp,,P1_old_full_opt,shoulder,19,2.511443221257119e-13,,,,False,0.004319256220032562,0.00012957768660097697,,,32,,,,,,,True,0.0,2.398664093812236e-13,2.398664093812236e-13,3.663257213991713e-13,1.6268963689196995e-13,3.2226654246635236e-15,4.8806891067591024e-15,128,0.17594699209053194,3.4728859020334097e-13,-1.903713119583032e-14,False
qp,,P1_old_full_opt,shoulder,20,4.1550327627223465e-14,,,,False,0.004319256220032562,0.00012957768660097697,,,32,,,,,,,True,0.0,2.572420532839077e-14,2.572420532839077e-14,5.219536920382527e-14,2.9177224060134605e-14,6.943393295232018e-16,8.753167218040389e-16,128,0.17594699209053194,4.886884964583081e-14,-3.326519557994462e-15,False
qp,,P1_old_full_opt,shoulder,21,2.2830272344577214e-14,,,,False,0.004319256220032562,0.00012957768660097697,,,32,,,,,,,True,0.0,0.0,0.0,2.490751884923246e-14,2.7126403030762976e-14,6.849081703373171e-16,8.1379209092289e-16,128,0.17594699209053194,2.2830272344577214e-14,-2.0772465046552443e-15,False
qp,,P1_old_full_opt,shoulder,22,2.152030152934612e-14,,,,False,0.004319256220032562,0.00012957768660097697,,,32,,,,,,,True,0.0,0.0,0.0,2.3819864396446976e-14,2.6164239332205694e-14,6.456090458803842e-16,7.849271799661715e-16,128,0.17594699209053194,2.152030152934612e-14,-2.299562867100856e-15,False
qp,,P1_old_full_opt,shoulder,23,2.1344355556059033e-14,,,,False,0.004319256220032562,0.00012957768660097697,,,32,,,,,,,True,3.5070394757609837e-15,0.0,-3.5070394757609837e-15,2.4149046443223016e-14,2.2310503581357364e-14,5.437054174482338e-16,6.693151074407215e-16,128,0.17594699209053194,2.1630553390702097e-14,-2.5184930525209185e-15,False
qp,,P2_dev_run1,summer,0,0.09770178673127515,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,5.381248596057879e-17,0.17246777322978504,0.172467773229785,0.19815930007335533,0.02569152684357045,0.0007725368010121099,0.0007707458053071142,128,0.3029087420649499,0.19821899993018863,5.969985683329515e-05,False
qp,,P2_dev_run1,summer,1,1.151159954281353e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,1.2975585398996384e-13,1.4587704393546447e-13,3.453479862844062e-15,4.376311318063938e-15,128,0.3029087420649499,1.151159954281353e-13,-1.4639858561828543e-14,False
qp,,P2_dev_run1,summer,2,4.187644345676558e-07,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,5.946008080879854e-07,4.3473015195725986e-17,-5.946008080445124e-07,7.270455390042696e-07,1.3244473114982676e-07,3.97991322597258e-09,3.973341934494806e-09,128,0.3029087420649499,7.272645822435983e-07,2.1904323932869005e-10,False
qp,,P2_dev_run1,summer,3,4.1876451841104466e-07,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,5.94600812028887e-07,5.855965191813861e-17,-5.946008119703273e-07,7.270455918407761e-07,1.324447800507287e-07,3.979914652818555e-09,3.973343401521865e-09,128,0.3029087420649499,7.272646337309457e-07,2.1904189016963535e-10,False
qp,,P2_dev_run1,summer,4,0.08418549363293251,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.18991943049211105,5.913987425424975e-17,-0.189919430492111,0.20767906831667357,0.017759637824562767,0.0005346661716421121,0.0005327891347368835,128,0.3029087420649499,0.2077416362135147,6.25678968411425e-05,False
qp,,P2_dev_run1,summer,5,0.0857054367656219,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.19334836725681884,5.909455476743159e-17,-0.19334836725681878,0.21142864986687251,0.018080282610053917,0.0005443194045295873,0.000542408478301618,128,0.3029087420649499,0.211492347407805,6.369754093249469e-05,False
qp,,P2_dev_run1,summer,6,7.956537443662028e-06,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,1.1297415354450399e-05,5.611937239538778e-17,-1.129741535439428e-05,1.3813872927068403e-05,2.5164575728624394e-06,7.561857907822208e-08,7.549372718587324e-08,128,0.3029087420649499,1.381803465700168e-05,4.16172993327729e-09,False
qp,,P2_dev_run1,summer,7,7.956537676885484e-06,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,1.1297415353681266e-05,3.665346631301764e-17,-1.1297415353644613e-05,1.3813873059252582e-05,2.5164577058007716e-06,7.561858311108382e-08,7.549373117402321e-08,128,0.3029087420649499,1.3818034790680738e-05,4.161731428156611e-09,False
qp,,P2_dev_run1,summer,8,9.745217374385128e-06,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,1.1297415353549847e-05,9.524114409902886e-18,-1.1297415353540323e-05,1.4915320619845621e-05,3.6179052665040553e-06,1.0867196497344815e-07,1.0853715799512176e-07,128,0.3029087420649499,1.4919814185988592e-05,4.493566142970136e-09,False
qp,,P2_dev_run1,summer,9,1.9613405785268216e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,8.174020018842121e-14,0.0,-8.174020018842121e-14,2.2334532468913542e-13,1.579006507852079e-13,3.922354848158569e-15,4.737019523556241e-15,128,0.3029087420649499,2.1248536179370674e-13,-1.0859962895428678e-14,False
qp,,P2_dev_run1,summer,10,1.7572480626801095e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,1.8317324758316546e-13,2.145678166350855e-13,5.271744188040333e-15,6.4370344990525705e-15,128,0.3029087420649499,1.7572480626801095e-13,-7.448441315154506e-15,False
qp,,P2_dev_run1,summer,11,1.8170526434099997e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,1.8857705216284158e-13,2.1765155181236726e-13,5.451157930230004e-15,6.5295465543710234e-15,128,0.3029087420649499,1.8170526434099997e-13,-6.871787821841615e-15,False
qp,,P2_dev_run1,summer,12,1.7807504074594257e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,1.851310645571074e-13,2.141669140223101e-13,5.342251222378282e-15,6.4250074206693086e-15,128,0.3029087420649499,1.7807504074594257e-13,-7.05602381116483e-15,False
qp,,P2_dev_run1,summer,13,1.6718406077243604e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,1.751081021292258e-13,2.0519967432405663e-13,5.015521823173085e-15,6.155990229721704e-15,128,0.3029087420649499,1.6718406077243604e-13,-7.92404135678975e-15,False
qp,,P2_dev_run1,summer,14,1.9096735539318783e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,1.8157864519540196e-14,1.8157864519540196e-14,1.992140659218388e-13,1.9972879149917765e-13,5.210124182852846e-15,5.991863744975334e-15,128,0.3029087420649499,1.9182867061463488e-13,-7.385395307203928e-15,False
qp,,P2_dev_run1,summer,15,0.060360799818086716,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,1.4665776920894527e-17,0.06339893067428548,0.06339893067428547,0.08751134466897754,0.024112413994692203,0.0007241633614840993,0.0007233724198407668,128,0.3029087420649499,0.08753770939042209,2.6364721444543937e-05,False
qp,,P2_dev_run1,summer,16,0.09398755676527179,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,1.5367435746438773e-17,0.10895769812240835,0.10895769812240834,0.14385051442980112,0.03489281630739293,0.0010480846333654292,0.0010467844892217888,128,0.3029087420649499,0.14389385256792261,4.3338138121490344e-05,False
qp,,P2_dev_run1,summer,17,4.735440022462774e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,1.9887908265073884e-13,1.9887908265073884e-13,5.43875240838976e-13,4.2738364165762465e-13,9.441973649166662e-15,1.282150924972875e-14,128,0.3029087420649499,5.136115376229606e-13,-3.0263703216015446e-14,False
qp,,P2_dev_run1,summer,18,2.2726461725470605e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.327194945061535e-13,2.578493608916173e-13,6.8179385176411875e-15,7.735480826748527e-15,128,0.3029087420649499,2.2726461725470605e-13,-5.454877251447448e-15,False
qp,,P2_dev_run1,summer,19,2.223756385664092e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.278469581033889e-13,2.6259560339098067e-13,6.671269156992282e-15,7.877868101729427e-15,128,0.3029087420649499,2.223756385664092e-13,-5.471319536979685e-15,False
qp,,P2_dev_run1,summer,20,2.1574870167986374e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.2145313254505472e-13,2.5623350603607376e-13,6.472461050395918e-15,7.687005181082219e-15,128,0.3029087420649499,2.1574870167986374e-13,-5.704430865190974e-15,False
qp,,P2_dev_run1,summer,21,1.9596845577668973e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.0264367494754651e-13,2.3805388304874933e-13,5.8790536733006974e-15,7.141616491462486e-15,128,0.3029087420649499,1.9596845577668973e-13,-6.6752191708567824e-15,False
qp,,P2_dev_run1,summer,22,1.7265111485061522e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,1.8675121196763982e-14,0.0,-1.8675121196763982e-14,1.8288360102037687e-13,1.8401345423869587e-13,4.649492120829051e-15,5.5204036271608806e-15,128,0.3029087420649499,1.7365819189106557e-13,-9.225409129311306e-15,False
qp,,P2_dev_run1,summer,23,1.0435516670491043e-12,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,9.64513656785959e-13,0.0,-9.64513656785959e-13,1.4574804815294623e-12,5.742695270035228e-13,1.3695072446343361e-14,1.72280858101057e-14,128,0.3029087420649499,1.4210160716640706e-12,-3.646440986539173e-14,False
qp,,P2_dev_run1,winter,0,0.10921401291345154,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,3.800109225527303e-18,0.17246777322978316,0.17246777322978316,0.20407776714538345,0.03160999391560032,0.0009501443052327735,0.0009482998174680105,128,0.3029087420649499,0.20413925007087558,6.148292549212897e-05,False
qp,,P2_dev_run1,winter,1,2.070578961743062e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.265394870454801e-14,2.5388564494253078e-14,6.211736885229191e-16,7.616569348275931e-16,128,0.3029087420649499,2.070578961743062e-14,-1.948159087117391e-15,False
qp,,P2_dev_run1,winter,2,4.640310310257549e-07,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,5.946008081167499e-07,1.1215973898164726e-18,-5.946008081156283e-07,7.540108095046551e-07,1.594100014241519e-07,4.789114923688923e-09,4.782300042724562e-09,128,0.3029087420649499,7.542379722385923e-07,2.2716273393718557e-10,False
qp,,P2_dev_run1,winter,3,0.060190527562438326,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.10625114038885171,2.194286750274161e-18,-0.10625114038885171,0.1220787583509609,0.015827617962109207,0.00047593190636509227,0.00047482853886327665,128,0.3029087420649499,0.1221155372676881,3.677891672720923e-05,False
qp,,P2_dev_run1,winter,4,0.1202742255029946,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.2713343050535193,1.8502997499395152e-18,-0.2713343050535193,0.29670716434765937,0.02537285929414017,0.0007638674660163554,0.0007611857788242058,128,0.3029087420649499,0.2967965539207311,8.938957307175199e-05,False
qp,,P2_dev_run1,winter,5,0.004008163303309387,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.00569115461391648,2.453599049098953e-18,-0.005691154613916477,0.006958838340792074,0.0012676837268756306,3.8093406909154635e-05,3.803051180626895e-05,128,0.3029087420649499,0.00696093484422163,2.0965034295558974e-06,False
qp,,P2_dev_run1,winter,6,8.816589478509516e-06,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,1.1297415353721017e-05,1.4902268715586214e-18,-1.1297415353719526e-05,1.4326205318893687e-05,3.0287899652087335e-06,9.099318150477202e-08,9.086369895626208e-08,128,0.3029087420649499,1.4330521403878591e-05,4.316084984904087e-09,False
qp,,P2_dev_run1,winter,7,9.74521750578811e-06,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,1.1297415353624155e-05,0.0,-1.1297415353624155e-05,1.491532070289471e-05,3.617905349304721e-06,1.086719675477033e-07,1.0853716047914172e-07,128,0.3029087420649499,1.491981427188093e-05,4.493568986219183e-09,False
qp,,P2_dev_run1,winter,8,1.186604642075715e-05,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,1.1297415353483087e-05,0.0,-1.1297415353483087e-05,1.637904089639372e-05,5.081625542941674e-06,1.525968026963583e-07,1.5244876628825036e-07,128,0.3029087420649499,1.6383975443361693e-05,4.934546967971787e-09,False
qp,,P2_dev_run1,winter,9,2.9079387756317925e-13,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,1.5558670270409127e-13,1.5558670270409127e-13,3.5856813385049513e-13,2.828492921757709e-13,5.226410802734315e-15,8.485478765273135e-15,128,0.3029087420649499,3.298003961285683e-13,-2.876773772192684e-14,False
qp,,P2_dev_run1,winter,10,0.1138616432674616,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.28070302293601246,0.28070302293601246,0.3029087420649498,0.022205719128937373,0.0006664169352277916,0.0006661715738681218,128,0.3029087420649499,0.3029169207769388,8.178711989048626e-06,True
qp,,P2_dev_run1,winter,11,0.06113949092509831,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0642168155210171,0.0642168155210171,0.08864029435254728,0.024423478831530208,0.0007335055102185387,0.0007327043649459069,128,0.3029087420649499,0.08866699919496837,2.670484242109361e-05,False
qp,,P2_dev_run1,winter,12,2.7503073934846632e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.847265423172652e-14,3.273204940079179e-14,8.250922180453997e-16,9.819614820237546e-16,128,0.3029087420649499,2.7503073934846632e-14,-9.695802968798889e-16,False
qp,,P2_dev_run1,winter,13,2.6588597377083455e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,7.31161871512423e-15,0.0,-7.31161871512423e-15,2.9067373320261267e-14,2.3997129345152383e-14,6.079192010297417e-16,7.199138803545722e-16,128,0.3029087420649499,2.7575592082782268e-14,-1.491781237478999e-15,False
qp,,P2_dev_run1,winter,14,2.6005109108500028e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.7123403806575858e-14,3.1895969896498926e-14,7.801532732550015e-16,9.568790968949686e-16,128,0.3029087420649499,2.6005109108500028e-14,-1.1182946980758296e-15,False
qp,,P2_dev_run1,winter,15,2.7393210723852756e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.8412017426978748e-14,3.3477251872091684e-14,8.217963217155834e-16,1.0043175561627514e-15,128,0.3029087420649499,2.7393210723852756e-14,-1.0188067031259926e-15,False
qp,,P2_dev_run1,winter,16,2.890717812784058e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.981821298541921e-14,3.488837406611991e-14,8.672153438352181e-16,1.0466512219835982e-15,128,0.3029087420649499,2.890717812784058e-14,-9.110348575786317e-16,False
qp,,P2_dev_run1,winter,17,3.2047525257074664e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,3.2825804730857776e-14,3.826332451428078e-14,9.614257577122408e-16,1.1478997354284243e-15,128,0.3029087420649499,3.2047525257074664e-14,-7.782794737831116e-16,False
qp,,P2_dev_run1,winter,18,3.23021909649584e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,3.308720516935354e-14,3.9712059361641194e-14,9.690657289487529e-16,1.191361780849237e-15,128,0.3029087420649499,3.23021909649584e-14,-7.850142043951391e-16,False
qp,,P2_dev_run1,winter,19,3.081944780284753e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,3.1692255045962305e-14,3.8128934720169214e-14,9.245834340854267e-16,1.1438680416050775e-15,128,0.3029087420649499,3.081944780284753e-14,-8.72807243114776e-16,False
qp,,P2_dev_run1,winter,20,2.8624868393967034e-14,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,0.0,0.0,0.0,2.9638186985593215e-14,3.541201904514914e-14,8.587460518190118e-16,1.0623605713544752e-15,128,0.3029087420649499,2.8624868393967034e-14,-1.0133185916261807e-15,False
qp,,P2_dev_run1,winter,21,6.245287121694027e-07,,,,False,0.007435992242442423,0.00022307976727327288,,,26,,,,,,,True,5.946008073133691e-07,0.0,-5.946008073133691e-07,8.62054749233159e-07,2.674539419508996e-07,8.031409658121545e-09,8.023618258526996e-09,128,0.3029087420649499,8.623144625840871e-07,2.5971335092807427e-10,False
